create TABLE valid_gps_test as select * from gps where ostdesc not like '%定位无效%';
CREATE INDEX suid_idx ON valid_gps_test (suid);
ALTER TABLE valid_gps_test add column stop integer;
get_suids finished!
get_suids finished!
25045/27297	5020: label_stop finished!
25046/27297	33877: label_stop finished!
25047/27297	28827: label_stop finished!
25048/27297	16457: label_stop finished!
25049/27297	38708: label_stop finished!
25050/27297	24595: label_stop finished!
25051/27297	24191: label_stop finished!
25052/27297	1667: label_stop finished!
25053/27297	14637: label_stop finished!
25054/27297	16503: label_stop finished!
25055/27297	33403: label_stop finished!
25056/27297	21344: label_stop finished!
25057/27297	5517: label_stop finished!
25058/27297	13518: label_stop finished!
25059/27297	4882: label_stop finished!
25060/27297	17485: label_stop finished!
25061/27297	28499: label_stop finished!
25062/27297	10340: label_stop finished!
25063/27297	30674: label_stop finished!
25064/27297	28360: label_stop finished!
25065/27297	25965: label_stop finished!
25066/27297	28371: label_stop finished!
25067/27297	7610: label_stop finished!
25068/27297	23349: label_stop finished!
25069/27297	17899: label_stop finished!
25070/27297	2795: label_stop finished!
25071/27297	13939: label_stop finished!
25072/27297	27999: label_stop finished!
25073/27297	13028: label_stop finished!
25074/27297	4237: label_stop finished!
25075/27297	24651: label_stop finished!
25076/27297	28355: label_stop finished!
25077/27297	27944: label_stop finished!
25078/27297	15838: label_stop finished!
25079/27297	25799: label_stop finished!
25080/27297	24882: label_stop finished!
25081/27297	35116: label_stop finished!
25082/27297	20110: label_stop finished!
25083/27297	28981: label_stop finished!
25084/27297	17525: label_stop finished!
25085/27297	4295: label_stop finished!
25086/27297	32556: label_stop finished!
25087/27297	3370: label_stop finished!
25088/27297	26185: label_stop finished!
25089/27297	20154: label_stop finished!
25090/27297	4323: label_stop finished!
25091/27297	9970: label_stop finished!
25092/27297	6873: label_stop finished!
25093/27297	11082: label_stop finished!
25094/27297	30455: label_stop finished!
25095/27297	2265: label_stop finished!
25096/27297	32325: label_stop finished!
25097/27297	12737: label_stop finished!
25098/27297	19239: label_stop finished!
25099/27297	15588: label_stop finished!
25100/27297	2311: label_stop finished!
25101/27297	11109: label_stop finished!
25102/27297	14328: label_stop finished!
25103/27297	10180: label_stop finished!
25104/27297	36216: label_stop finished!
25105/27297	3903: label_stop finished!
25106/27297	3323: label_stop finished!
25107/27297	18933: label_stop finished!
25108/27297	24358: label_stop finished!
25109/27297	39200: label_stop finished!
25110/27297	33899: label_stop finished!
25111/27297	6169: label_stop finished!
25112/27297	6755: label_stop finished!
25113/27297	15565: label_stop finished!
25114/27297	32788: label_stop finished!
25115/27297	17172: label_stop finished!
25116/27297	22960: label_stop finished!
25117/27297	11659: label_stop finished!
25118/27297	14842: label_stop finished!
25119/27297	28812: label_stop finished!
25120/27297	19813: label_stop finished!
25121/27297	28538: label_stop finished!
25122/27297	22813: label_stop finished!
25123/27297	2148: label_stop finished!
25124/27297	37832: label_stop finished!
25125/27297	21543: label_stop finished!
25126/27297	31708: label_stop finished!
25127/27297	25792: label_stop finished!
25128/27297	15425: label_stop finished!
25129/27297	5729: label_stop finished!
25130/27297	32120: label_stop finished!
25131/27297	6466: label_stop finished!
25132/27297	16051: label_stop finished!
25133/27297	29319: label_stop finished!
25134/27297	14279: label_stop finished!
25135/27297	14698: label_stop finished!
25136/27297	19613: label_stop finished!
25137/27297	10558: label_stop finished!
25138/27297	14104: label_stop finished!
25139/27297	23626: label_stop finished!
25140/27297	8198: label_stop finished!
25141/27297	32680: label_stop finished!
25142/27297	7003: label_stop finished!
25143/27297	18216: label_stop finished!
25144/27297	18301: label_stop finished!
25145/27297	21502: label_stop finished!
25146/27297	27823: label_stop finished!
25147/27297	9344: label_stop finished!
25148/27297	17597: label_stop finished!
25149/27297	7519: label_stop finished!
25150/27297	14847: label_stop finished!
25151/27297	19123: label_stop finished!
25152/27297	13412: label_stop finished!
25153/27297	18014: label_stop finished!
25154/27297	2485: label_stop finished!
25155/27297	2150: label_stop finished!
25156/27297	20311: label_stop finished!
25157/27297	17462: label_stop finished!
25158/27297	15100: label_stop finished!
25159/27297	4650: label_stop finished!
25160/27297	16471: label_stop finished!
25161/27297	12433: label_stop finished!
25162/27297	17527: label_stop finished!
25163/27297	13788: label_stop finished!
25164/27297	9684: label_stop finished!
25165/27297	33518: label_stop finished!
25166/27297	3911: label_stop finished!
25167/27297	14295: label_stop finished!
25168/27297	8519: label_stop finished!
25169/27297	27260: label_stop finished!
25170/27297	35873: label_stop finished!
25171/27297	15290: label_stop finished!
25172/27297	15190: label_stop finished!
25173/27297	15981: label_stop finished!
25174/27297	22034: label_stop finished!
25175/27297	33375: label_stop finished!
25176/27297	22635: label_stop finished!
25177/27297	7245: label_stop finished!
25178/27297	11087: label_stop finished!
25179/27297	12314: label_stop finished!
25180/27297	37093: label_stop finished!
25181/27297	29127: label_stop finished!
25182/27297	2452: label_stop finished!
25183/27297	19437: label_stop finished!
25184/27297	4845: label_stop finished!
25185/27297	31693: label_stop finished!
25186/27297	19001: label_stop finished!
25187/27297	34749: label_stop finished!
25188/27297	32299: label_stop finished!
25189/27297	5080: label_stop finished!
25190/27297	32094: label_stop finished!
25191/27297	4808: label_stop finished!
25192/27297	11922: label_stop finished!
25193/27297	2300: label_stop finished!
25194/27297	11605: label_stop finished!
25195/27297	24110: label_stop finished!
25196/27297	25090: label_stop finished!
25197/27297	13285: label_stop finished!
25198/27297	10085: label_stop finished!
25199/27297	14980: label_stop finished!
25200/27297	16302: label_stop finished!
25201/27297	4475: label_stop finished!
25202/27297	13023: label_stop finished!
25203/27297	28282: label_stop finished!
25204/27297	19634: label_stop finished!
25205/27297	36213: label_stop finished!
25206/27297	19564: label_stop finished!
25207/27297	14377: label_stop finished!
25208/27297	13953: label_stop finished!
25209/27297	15943: label_stop finished!
25210/27297	5058: label_stop finished!
25211/27297	4775: label_stop finished!
25212/27297	25094: label_stop finished!
25213/27297	10927: label_stop finished!
25214/27297	24825: label_stop finished!
25215/27297	36709: label_stop finished!
25216/27297	33188: label_stop finished!
25217/27297	32148: label_stop finished!
25218/27297	1333: label_stop finished!
25219/27297	14861: label_stop finished!
25220/27297	1783: label_stop finished!
25221/27297	4035: label_stop finished!
25222/27297	9696: label_stop finished!
25223/27297	10692: label_stop finished!
25224/27297	33037: label_stop finished!
25225/27297	22628: label_stop finished!
25226/27297	5684: label_stop finished!
25227/27297	19457: label_stop finished!
25228/27297	5048: label_stop finished!
25229/27297	4137: label_stop finished!
25230/27297	5329: label_stop finished!
25231/27297	29684: label_stop finished!
25232/27297	11303: label_stop finished!
25233/27297	14348: label_stop finished!
25234/27297	15348: label_stop finished!
25235/27297	23866: label_stop finished!
25236/27297	31892: label_stop finished!
25237/27297	16199: label_stop finished!
25238/27297	6585: label_stop finished!
25239/27297	19988: label_stop finished!
25240/27297	8399: label_stop finished!
25241/27297	14371: label_stop finished!
25242/27297	20771: label_stop finished!
25243/27297	24867: label_stop finished!
25244/27297	12768: label_stop finished!
25245/27297	15223: label_stop finished!
25246/27297	17358: label_stop finished!
25247/27297	2019: label_stop finished!
25248/27297	18536: label_stop finished!
25249/27297	6465: label_stop finished!
25250/27297	6987: label_stop finished!
25251/27297	12581: label_stop finished!
25252/27297	7430: label_stop finished!
25253/27297	6488: label_stop finished!
25254/27297	8446: label_stop finished!
25255/27297	18881: label_stop finished!
25256/27297	1275: label_stop finished!
25257/27297	16791: label_stop finished!
25258/27297	36163: label_stop finished!
25259/27297	30993: label_stop finished!
25260/27297	21127: label_stop finished!
25261/27297	14783: label_stop finished!
25262/27297	28153: label_stop finished!
25263/27297	38723: label_stop finished!
25264/27297	21292: label_stop finished!
25265/27297	24341: label_stop finished!
25266/27297	15356: label_stop finished!
25267/27297	2038: label_stop finished!
25268/27297	13507: label_stop finished!
25269/27297	10262: label_stop finished!
25270/27297	1606: label_stop finished!
25271/27297	5007: label_stop finished!
25272/27297	8883: label_stop finished!
25273/27297	28881: label_stop finished!
25274/27297	13377: label_stop finished!
25275/27297	5506: label_stop finished!
25276/27297	9356: label_stop finished!
25277/27297	10632: label_stop finished!
25278/27297	9417: label_stop finished!
25279/27297	2693: label_stop finished!
25280/27297	15454: label_stop finished!
25281/27297	18315: label_stop finished!
25282/27297	3242: label_stop finished!
25283/27297	1264: label_stop finished!
25284/27297	10733: label_stop finished!
25285/27297	5504: label_stop finished!
25286/27297	36609: label_stop finished!
25287/27297	7463: label_stop finished!
25288/27297	20541: label_stop finished!
25289/27297	32296: label_stop finished!
25290/27297	4360: label_stop finished!
25291/27297	38754: label_stop finished!
25292/27297	35154: label_stop finished!
25293/27297	10409: label_stop finished!
25294/27297	6210: label_stop finished!
25295/27297	10693: label_stop finished!
25296/27297	1374: label_stop finished!
25297/27297	10994: label_stop finished!
25298/27297	1981: label_stop finished!
25299/27297	6602: label_stop finished!
25300/27297	18126: label_stop finished!
25301/27297	13499: label_stop finished!
25302/27297	16692: label_stop finished!
25303/27297	32220: label_stop finished!
25304/27297	37206: label_stop finished!
25305/27297	2363: label_stop finished!
25306/27297	31018: label_stop finished!
25307/27297	31750: label_stop finished!
25308/27297	22340: label_stop finished!
25309/27297	9686: label_stop finished!
25310/27297	7742: label_stop finished!
25311/27297	37063: label_stop finished!
25312/27297	7030: label_stop finished!
25313/27297	29181: label_stop finished!
25314/27297	29620: label_stop finished!
25315/27297	18120: label_stop finished!
25316/27297	22748: label_stop finished!
25317/27297	19758: label_stop finished!
25318/27297	12255: label_stop finished!
25319/27297	24200: label_stop finished!
25320/27297	23607: label_stop finished!
25321/27297	1800: label_stop finished!
25322/27297	38638: label_stop finished!
25323/27297	36637: label_stop finished!
25324/27297	4976: label_stop finished!
25325/27297	3926: label_stop finished!
25326/27297	11593: label_stop finished!
25327/27297	1966: label_stop finished!
25328/27297	32616: label_stop finished!
25329/27297	13150: label_stop finished!
25330/27297	10360: label_stop finished!
25331/27297	3491: label_stop finished!
25332/27297	21110: label_stop finished!
25333/27297	2373: label_stop finished!
25334/27297	24779: label_stop finished!
25335/27297	11675: label_stop finished!
25336/27297	19250: label_stop finished!
25337/27297	5865: label_stop finished!
25338/27297	7868: label_stop finished!
25339/27297	4291: label_stop finished!
25340/27297	16672: label_stop finished!
25341/27297	27287: label_stop finished!
25342/27297	20573: label_stop finished!
25343/27297	18985: label_stop finished!
25344/27297	5762: label_stop finished!
25345/27297	35937: label_stop finished!
25346/27297	21971: label_stop finished!
25347/27297	2753: label_stop finished!
25348/27297	17529: label_stop finished!
25349/27297	16624: label_stop finished!
25350/27297	30867: label_stop finished!
25351/27297	21943: label_stop finished!
25352/27297	25508: label_stop finished!
25353/27297	1910: label_stop finished!
25354/27297	25696: label_stop finished!
25355/27297	10849: label_stop finished!
25356/27297	4189: label_stop finished!
25357/27297	17802: label_stop finished!
25358/27297	2830: label_stop finished!
25359/27297	21529: label_stop finished!
25360/27297	10580: label_stop finished!
25361/27297	8288: label_stop finished!
25362/27297	1427: label_stop finished!
25363/27297	32283: label_stop finished!
25364/27297	23837: label_stop finished!
25365/27297	9106: label_stop finished!
25366/27297	31240: label_stop finished!
25367/27297	17836: label_stop finished!
25368/27297	37472: label_stop finished!
25369/27297	19767: label_stop finished!
25370/27297	1542: label_stop finished!
25371/27297	6287: label_stop finished!
25372/27297	29952: label_stop finished!
25373/27297	1551: label_stop finished!
25374/27297	10922: label_stop finished!
25375/27297	21434: label_stop finished!
25376/27297	10763: label_stop finished!
25377/27297	16650: label_stop finished!
25378/27297	26833: label_stop finished!
25379/27297	12792: label_stop finished!
25380/27297	18403: label_stop finished!
25381/27297	32405: label_stop finished!
25382/27297	9831: label_stop finished!
25383/27297	9715: label_stop finished!
25384/27297	14162: label_stop finished!
25385/27297	2729: label_stop finished!
25386/27297	38872: label_stop finished!
25387/27297	38153: label_stop finished!
25388/27297	33036: label_stop finished!
25389/27297	29640: label_stop finished!
25390/27297	36090: label_stop finished!
25391/27297	25117: label_stop finished!
25392/27297	38895: label_stop finished!
25393/27297	7353: label_stop finished!
25394/27297	26075: label_stop finished!
25395/27297	13612: label_stop finished!
25396/27297	7157: label_stop finished!
25397/27297	15534: label_stop finished!
25398/27297	18279: label_stop finished!
25399/27297	27795: label_stop finished!
25400/27297	7327: label_stop finished!
25401/27297	38994: label_stop finished!
25402/27297	23855: label_stop finished!
25403/27297	19101: label_stop finished!
25404/27297	35751: label_stop finished!
25405/27297	12890: label_stop finished!
25406/27297	36570: label_stop finished!
25407/27297	20410: label_stop finished!
25408/27297	23500: label_stop finished!
25409/27297	1242: label_stop finished!
25410/27297	23521: label_stop finished!
25411/27297	14545: label_stop finished!
25412/27297	15848: label_stop finished!
25413/27297	19556: label_stop finished!
25414/27297	2480: label_stop finished!
25415/27297	2687: label_stop finished!
25416/27297	24711: label_stop finished!
25417/27297	31261: label_stop finished!
25418/27297	2814: label_stop finished!
25419/27297	8601: label_stop finished!
25420/27297	7650: label_stop finished!
25421/27297	3161: label_stop finished!
25422/27297	13370: label_stop finished!
25423/27297	22152: label_stop finished!
25424/27297	32191: label_stop finished!
25425/27297	28048: label_stop finished!
25426/27297	9229: label_stop finished!
25427/27297	13398: label_stop finished!
25428/27297	25646: label_stop finished!
25429/27297	22338: label_stop finished!
25430/27297	5821: label_stop finished!
25431/27297	26274: label_stop finished!
25432/27297	20640: label_stop finished!
25433/27297	28463: label_stop finished!
25434/27297	35008: label_stop finished!
25435/27297	4837: label_stop finished!
25436/27297	30852: label_stop finished!
25437/27297	12591: label_stop finished!
25438/27297	33482: label_stop finished!
25439/27297	19265: label_stop finished!
25440/27297	2362: label_stop finished!
25441/27297	20952: label_stop finished!
25442/27297	28785: label_stop finished!
25443/27297	30371: label_stop finished!
25444/27297	7864: label_stop finished!
25445/27297	16696: label_stop finished!
25446/27297	15238: label_stop finished!
25447/27297	28750: label_stop finished!
25448/27297	14108: label_stop finished!
25449/27297	19585: label_stop finished!
25450/27297	26823: label_stop finished!
25451/27297	8679: label_stop finished!
25452/27297	35755: label_stop finished!
25453/27297	5141: label_stop finished!
25454/27297	20265: label_stop finished!
25455/27297	29635: label_stop finished!
25456/27297	6594: label_stop finished!
25457/27297	9783: label_stop finished!
25458/27297	38752: label_stop finished!
25459/27297	21118: label_stop finished!
25460/27297	9734: label_stop finished!
25461/27297	6080: label_stop finished!
25462/27297	4300: label_stop finished!
25463/27297	24653: label_stop finished!
25464/27297	28501: label_stop finished!
25465/27297	9779: label_stop finished!
25466/27297	15000: label_stop finished!
25467/27297	32801: label_stop finished!
25468/27297	3910: label_stop finished!
25469/27297	35135: label_stop finished!
25470/27297	14221: label_stop finished!
25471/27297	15269: label_stop finished!
25472/27297	28287: label_stop finished!
25473/27297	35140: label_stop finished!
25474/27297	8644: label_stop finished!
25475/27297	18119: label_stop finished!
25476/27297	38730: label_stop finished!
25477/27297	3237: label_stop finished!
25478/27297	7683: label_stop finished!
25479/27297	4176: label_stop finished!
25480/27297	19679: label_stop finished!
25481/27297	10094: label_stop finished!
25482/27297	16967: label_stop finished!
25483/27297	12592: label_stop finished!
25484/27297	13595: label_stop finished!
25485/27297	19129: label_stop finished!
25486/27297	28173: label_stop finished!
25487/27297	13226: label_stop finished!
25488/27297	19869: label_stop finished!
25489/27297	6171: label_stop finished!
25490/27297	12192: label_stop finished!
25491/27297	12853: label_stop finished!
25492/27297	6632: label_stop finished!
25493/27297	20073: label_stop finished!
25494/27297	13720: label_stop finished!
25495/27297	10213: label_stop finished!
25496/27297	33609: label_stop finished!
25497/27297	21817: label_stop finished!
25498/27297	32555: label_stop finished!
25499/27297	20590: label_stop finished!
25500/27297	3122: label_stop finished!
25501/27297	20423: label_stop finished!
25502/27297	13581: label_stop finished!
25503/27297	8730: label_stop finished!
25504/27297	13290: label_stop finished!
25505/27297	16140: label_stop finished!
25506/27297	26310: label_stop finished!
25507/27297	29285: label_stop finished!
25508/27297	13567: label_stop finished!
25509/27297	19357: label_stop finished!
25510/27297	28014: label_stop finished!
25511/27297	3173: label_stop finished!
25512/27297	20653: label_stop finished!
25513/27297	1564: label_stop finished!
25514/27297	11668: label_stop finished!
25515/27297	19424: label_stop finished!
25516/27297	14974: label_stop finished!
25517/27297	18300: label_stop finished!
25518/27297	29082: label_stop finished!
25519/27297	31022: label_stop finished!
25520/27297	7374: label_stop finished!
25521/27297	13395: label_stop finished!
25522/27297	24498: label_stop finished!
25523/27297	2561: label_stop finished!
25524/27297	21722: label_stop finished!
25525/27297	37573: label_stop finished!
25526/27297	14927: label_stop finished!
25527/27297	10907: label_stop finished!
25528/27297	1884: label_stop finished!
25529/27297	14287: label_stop finished!
25530/27297	18756: label_stop finished!
25531/27297	20804: label_stop finished!
25532/27297	20194: label_stop finished!
25533/27297	31857: label_stop finished!
25534/27297	26293: label_stop finished!
25535/27297	13125: label_stop finished!
25536/27297	5121: label_stop finished!
25537/27297	14845: label_stop finished!
25538/27297	32624: label_stop finished!
25539/27297	23960: label_stop finished!
25540/27297	37833: label_stop finished!
25541/27297	13623: label_stop finished!
25542/27297	19546: label_stop finished!
25543/27297	11705: label_stop finished!
25544/27297	13203: label_stop finished!
25545/27297	20452: label_stop finished!
25546/27297	16418: label_stop finished!
25547/27297	19151: label_stop finished!
25548/27297	34110: label_stop finished!
25549/27297	9003: label_stop finished!
25550/27297	37685: label_stop finished!
25551/27297	10209: label_stop finished!
25552/27297	13833: label_stop finished!
25553/27297	23789: label_stop finished!
25554/27297	30902: label_stop finished!
25555/27297	20947: label_stop finished!
25556/27297	10424: label_stop finished!
25557/27297	7539: label_stop finished!
25558/27297	9788: label_stop finished!
25559/27297	33824: label_stop finished!
25560/27297	22476: label_stop finished!
25561/27297	14824: label_stop finished!
25562/27297	24745: label_stop finished!
25563/27297	4638: label_stop finished!
25564/27297	3024: label_stop finished!
25565/27297	9231: label_stop finished!
25566/27297	10919: label_stop finished!
25567/27297	10518: label_stop finished!
25568/27297	33496: label_stop finished!
25569/27297	5668: label_stop finished!
25570/27297	9322: label_stop finished!
25571/27297	30347: label_stop finished!
25572/27297	12917: label_stop finished!
25573/27297	23774: label_stop finished!
25574/27297	30379: label_stop finished!
25575/27297	18665: label_stop finished!
25576/27297	8720: label_stop finished!
25577/27297	4672: label_stop finished!
25578/27297	33294: label_stop finished!
25579/27297	12175: label_stop finished!
25580/27297	6689: label_stop finished!
25581/27297	20880: label_stop finished!
25582/27297	38900: label_stop finished!
25583/27297	16139: label_stop finished!
25584/27297	11209: label_stop finished!
25585/27297	17408: label_stop finished!
25586/27297	16391: label_stop finished!
25587/27297	3228: label_stop finished!
25588/27297	19205: label_stop finished!
25589/27297	3576: label_stop finished!
25590/27297	10096: label_stop finished!
25591/27297	32625: label_stop finished!
25592/27297	3185: label_stop finished!
25593/27297	13158: label_stop finished!
25594/27297	25281: label_stop finished!
25595/27297	6014: label_stop finished!
25596/27297	2593: label_stop finished!
25597/27297	6316: label_stop finished!
25598/27297	7804: label_stop finished!
25599/27297	12274: label_stop finished!
25600/27297	25339: label_stop finished!
25601/27297	32291: label_stop finished!
25602/27297	11952: label_stop finished!
25603/27297	15008: label_stop finished!
25604/27297	3943: label_stop finished!
25605/27297	15700: label_stop finished!
25606/27297	12206: label_stop finished!
25607/27297	27656: label_stop finished!
25608/27297	22675: label_stop finished!
25609/27297	5617: label_stop finished!
25610/27297	30901: label_stop finished!
25611/27297	37674: label_stop finished!
25612/27297	14126: label_stop finished!
25613/27297	27427: label_stop finished!
25614/27297	19675: label_stop finished!
25615/27297	28672: label_stop finished!
25616/27297	21618: label_stop finished!
25617/27297	13199: label_stop finished!
25618/27297	33637: label_stop finished!
25619/27297	25912: label_stop finished!
25620/27297	33302: label_stop finished!
25621/27297	31547: label_stop finished!
25622/27297	9790: label_stop finished!
25623/27297	13649: label_stop finished!
25624/27297	13814: label_stop finished!
25625/27297	29467: label_stop finished!
25626/27297	19521: label_stop finished!
25627/27297	26056: label_stop finished!
25628/27297	9669: label_stop finished!
25629/27297	9182: label_stop finished!
25630/27297	3559: label_stop finished!
25631/27297	34471: label_stop finished!
25632/27297	21017: label_stop finished!
25633/27297	35125: label_stop finished!
25634/27297	6127: label_stop finished!
25635/27297	1905: label_stop finished!
25636/27297	31841: label_stop finished!
25637/27297	12026: label_stop finished!
25638/27297	12040: label_stop finished!
25639/27297	24744: label_stop finished!
25640/27297	1813: label_stop finished!
25641/27297	19712: label_stop finished!
25642/27297	18875: label_stop finished!
25643/27297	29027: label_stop finished!
25644/27297	6804: label_stop finished!
25645/27297	22110: label_stop finished!
25646/27297	5136: label_stop finished!
25647/27297	5825: label_stop finished!
25648/27297	23860: label_stop finished!
25649/27297	36569: label_stop finished!
25650/27297	28906: label_stop finished!
25651/27297	33472: label_stop finished!
25652/27297	5953: label_stop finished!
25653/27297	11363: label_stop finished!
25654/27297	17704: label_stop finished!
25655/27297	25775: label_stop finished!
25656/27297	24217: label_stop finished!
25657/27297	14432: label_stop finished!
25658/27297	8945: label_stop finished!
25659/27297	1823: label_stop finished!
25660/27297	25895: label_stop finished!
25661/27297	4823: label_stop finished!
25662/27297	21675: label_stop finished!
25663/27297	8183: label_stop finished!
25664/27297	6723: label_stop finished!
25665/27297	16946: label_stop finished!
25666/27297	24486: label_stop finished!
25667/27297	6944: label_stop finished!
25668/27297	10702: label_stop finished!
25669/27297	20371: label_stop finished!
25670/27297	22297: label_stop finished!
25671/27297	20210: label_stop finished!
25672/27297	14877: label_stop finished!
25673/27297	35496: label_stop finished!
25674/27297	7246: label_stop finished!
25675/27297	18784: label_stop finished!
25676/27297	33229: label_stop finished!
25677/27297	33360: label_stop finished!
25678/27297	20341: label_stop finished!
25679/27297	14027: label_stop finished!
25680/27297	38692: label_stop finished!
25681/27297	25652: label_stop finished!
25682/27297	2010: label_stop finished!
25683/27297	4824: label_stop finished!
25684/27297	12766: label_stop finished!
25685/27297	31787: label_stop finished!
25686/27297	11915: label_stop finished!
25687/27297	5491: label_stop finished!
25688/27297	19611: label_stop finished!
25689/27297	32739: label_stop finished!
25690/27297	11923: label_stop finished!
25691/27297	3047: label_stop finished!
25692/27297	18586: label_stop finished!
25693/27297	7761: label_stop finished!
25694/27297	7186: label_stop finished!
25695/27297	28994: label_stop finished!
25696/27297	7597: label_stop finished!
25697/27297	15028: label_stop finished!
25698/27297	19143: label_stop finished!
25699/27297	27955: label_stop finished!
25700/27297	5889: label_stop finished!
25701/27297	30606: label_stop finished!
25702/27297	37169: label_stop finished!
25703/27297	24176: label_stop finished!
25704/27297	13041: label_stop finished!
25705/27297	18062: label_stop finished!
25706/27297	15462: label_stop finished!
25707/27297	28281: label_stop finished!
25708/27297	18139: label_stop finished!
25709/27297	22888: label_stop finished!
25710/27297	20580: label_stop finished!
25711/27297	5856: label_stop finished!
25712/27297	11056: label_stop finished!
25713/27297	25787: label_stop finished!
25714/27297	16721: label_stop finished!
25715/27297	19383: label_stop finished!
25716/27297	22907: label_stop finished!
25717/27297	34380: label_stop finished!
25718/27297	10806: label_stop finished!
25719/27297	7933: label_stop finished!
25720/27297	8719: label_stop finished!
25721/27297	7111: label_stop finished!
25722/27297	13223: label_stop finished!
25723/27297	21432: label_stop finished!
25724/27297	8440: label_stop finished!
25725/27297	5831: label_stop finished!
25726/27297	20787: label_stop finished!
25727/27297	31389: label_stop finished!
25728/27297	13410: label_stop finished!
25729/27297	12077: label_stop finished!
25730/27297	13657: label_stop finished!
25731/27297	11910: label_stop finished!
25732/27297	1035: label_stop finished!
25733/27297	6989: label_stop finished!
25734/27297	6370: label_stop finished!
25735/27297	13256: label_stop finished!
25736/27297	20324: label_stop finished!
25737/27297	30525: label_stop finished!
25738/27297	16378: label_stop finished!
25739/27297	4940: label_stop finished!
25740/27297	24885: label_stop finished!
25741/27297	2829: label_stop finished!
25742/27297	8371: label_stop finished!
25743/27297	24201: label_stop finished!
25744/27297	17334: label_stop finished!
25745/27297	13546: label_stop finished!
25746/27297	1566: label_stop finished!
25747/27297	5873: label_stop finished!
25748/27297	29366: label_stop finished!
25749/27297	5938: label_stop finished!
25750/27297	27505: label_stop finished!
25751/27297	23366: label_stop finished!
25752/27297	20255: label_stop finished!
25753/27297	13497: label_stop finished!
25754/27297	13876: label_stop finished!
25755/27297	28477: label_stop finished!
25756/27297	16412: label_stop finished!
25757/27297	1255: label_stop finished!
25758/27297	1751: label_stop finished!
25759/27297	36194: label_stop finished!
25760/27297	26737: label_stop finished!
25761/27297	16104: label_stop finished!
25762/27297	7264: label_stop finished!
25763/27297	13973: label_stop finished!
25764/27297	20866: label_stop finished!
25765/27297	5802: label_stop finished!
25766/27297	33029: label_stop finished!
25767/27297	2253: label_stop finished!
25768/27297	14831: label_stop finished!
25769/27297	6591: label_stop finished!
25770/27297	32143: label_stop finished!
25771/27297	7819: label_stop finished!
25772/27297	25314: label_stop finished!
25773/27297	37062: label_stop finished!
25774/27297	31312: label_stop finished!
25775/27297	14523: label_stop finished!
25776/27297	36092: label_stop finished!
25777/27297	8503: label_stop finished!
25778/27297	24220: label_stop finished!
25779/27297	6788: label_stop finished!
25780/27297	23237: label_stop finished!
25781/27297	19670: label_stop finished!
25782/27297	6610: label_stop finished!
25783/27297	12032: label_stop finished!
25784/27297	16567: label_stop finished!
25785/27297	29710: label_stop finished!
25786/27297	9532: label_stop finished!
25787/27297	8201: label_stop finished!
25788/27297	8383: label_stop finished!
25789/27297	14393: label_stop finished!
25790/27297	15209: label_stop finished!
25791/27297	21390: label_stop finished!
25792/27297	28392: label_stop finished!
25793/27297	12505: label_stop finished!
25794/27297	5753: label_stop finished!
25795/27297	15968: label_stop finished!
25796/27297	19093: label_stop finished!
25797/27297	37912: label_stop finished!
25798/27297	12848: label_stop finished!
25799/27297	17754: label_stop finished!
25800/27297	15090: label_stop finished!
25801/27297	4908: label_stop finished!
25802/27297	15122: label_stop finished!
25803/27297	32689: label_stop finished!
25804/27297	24209: label_stop finished!
25805/27297	19662: label_stop finished!
25806/27297	6238: label_stop finished!
25807/27297	5045: label_stop finished!
25808/27297	20064: label_stop finished!
25809/27297	7359: label_stop finished!
25810/27297	5898: label_stop finished!
25811/27297	37961: label_stop finished!
25812/27297	28963: label_stop finished!
25813/27297	6662: label_stop finished!
25814/27297	1016: label_stop finished!
25815/27297	10643: label_stop finished!
25816/27297	20908: label_stop finished!
25817/27297	4240: label_stop finished!
25818/27297	15291: label_stop finished!
25819/27297	25328: label_stop finished!
25820/27297	16688: label_stop finished!
25821/27297	10969: label_stop finished!
25822/27297	9960: label_stop finished!
25823/27297	10799: label_stop finished!
25824/27297	19192: label_stop finished!
25825/27297	9953: label_stop finished!
25826/27297	3497: label_stop finished!
25827/27297	23726: label_stop finished!
25828/27297	22144: label_stop finished!
25829/27297	18347: label_stop finished!
25830/27297	28894: label_stop finished!
25831/27297	28533: label_stop finished!
25832/27297	18498: label_stop finished!
25833/27297	22314: label_stop finished!
25834/27297	38711: label_stop finished!
25835/27297	7158: label_stop finished!
25836/27297	8868: label_stop finished!
25837/27297	32017: label_stop finished!
25838/27297	13407: label_stop finished!
25839/27297	7462: label_stop finished!
25840/27297	30256: label_stop finished!
25841/27297	21119: label_stop finished!
25842/27297	33632: label_stop finished!
25843/27297	35880: label_stop finished!
25844/27297	20815: label_stop finished!
25845/27297	3469: label_stop finished!
25846/27297	4177: label_stop finished!
25847/27297	11637: label_stop finished!
25848/27297	7334: label_stop finished!
25849/27297	22121: label_stop finished!
25850/27297	32936: label_stop finished!
25851/27297	30675: label_stop finished!
25852/27297	5624: label_stop finished!
25853/27297	3498: label_stop finished!
25854/27297	19061: label_stop finished!
25855/27297	20439: label_stop finished!
25856/27297	2163: label_stop finished!
25857/27297	30636: label_stop finished!
25858/27297	15849: label_stop finished!
25859/27297	29060: label_stop finished!
25860/27297	13109: label_stop finished!
25861/27297	3951: label_stop finished!
